depth,current,temp,air_temp,turbidity,rainfall,wind_speed,gust_speed,humidity,cloud,feels_like,dew_point,uv_index,is_night,condition,safe,safety_level,message
2.35,1.63,22.5,27.3,13,8.3,3.1,9.4,80,89,28.1,22.6,7,1,2,0,Moderate,Swimming not advised due to weather conditions
1.03,1.63,33.9,35.8,29,0.2,0.5,9.7,95,75,38.599999999999994,33.3,5,0,1,0,Moderate,Swimming not advised due to weather conditions
3.18,1.93,28.4,31.2,19,0.4,20.2,29.6,66,16,33.3,26.0,2,0,2,0,Danger,Swimming not advised due to weather conditions
1.85,0.99,32.0,33.5,9,2.0,0.9,4.3,66,45,37.1,29.4,1,1,0,1,Safe,Conditions are safe for swimming
4.02,0.12,33.2,35.6,50,12.9,0.9,6.7,78,59,39.4,31.2,10,1,0,0,Moderate,Swimming not advised due to weather conditions
1.09,1.73,29.5,30.4,20,8.1,15.9,22.6,71,68,30.799999999999997,25.5,1,1,3,0,Moderate,Swimming not advised due to weather conditions
1.46,0.89,28.6,31.0,60,2.3,20.5,26.7,98,60,31.3,26.5,1,0,1,0,Moderate,Swimming not advised due to weather conditions
3.36,1.16,32.0,36.6,15,2.0,19.6,20.6,91,83,38.300000000000004,33.8,5,0,0,1,Safe,Conditions are safe for swimming
2.32,1.25,29.7,31.599999999999998,66,1.3,25.5,26.8,72,50,35.099999999999994,29.5,3,0,1,0,Danger,Do not swim – high turbidity detected
3.29,1.6,24.1,26.6,59,1.3,4.8,6.8,90,79,26.700000000000003,22.3,8,1,1,0,Moderate,Swimming not advised due to weather conditions
1.23,0.92,33.8,35.3,12,7.5,26.2,29.5,76,65,38.8,33.2,3,1,2,1,Safe,Conditions are safe for swimming
0.68,0.2,26.4,29.099999999999998,35,3.4,25.6,29.400000000000002,77,61,29.7,25.1,6,0,1,1,Moderate,Conditions are safe for swimming
2.46,1.71,29.9,32.4,19,2.7,14.3,17.5,78,54,35.4,28.5,0,0,1,0,Moderate,Swimming not advised due to weather conditions
1.67,1.64,21.2,25.2,60,2.7,18.8,19.3,60,48,26.2,20.5,6,0,0,0,Moderate,Swimming not advised due to weather conditions
2.14,1.33,30.0,30.9,24,1.9,11.0,17.3,86,39,31.599999999999998,25.6,4,0,1,1,Moderate,Use caution – moderate flow rates in effect
1.85,0.6,21.7,24.2,33,31.7,31.1,31.6,69,53,27.8,21.5,0,1,0,0,Moderate,Recent heavy rain – unsafe swimming conditions
3.0,1.48,33.0,34.4,40,0.9,2.8,9.7,97,2,37.699999999999996,28.7,6,1,0,1,Moderate,Use caution – moderate flow rates in effect
3.55,1.21,23.7,28.6,48,0.2,9.6,9.9,85,82,32.2,22.7,2,0,0,0,Moderate,Swimming not advised due to weather conditions
4.12,1.08,22.2,26.799999999999997,45,6.6,24.8,26.8,88,98,29.599999999999998,23.9,3,1,2,0,Moderate,Swimming not advised due to weather conditions
3.64,0.96,31.1,35.300000000000004,45,5.8,32.0,38.1,61,97,37.800000000000004,32.3,6,0,2,0,Moderate,Swimming not advised due to weather conditions
3.44,0.68,24.8,29.8,27,2.3,26.5,29.1,83,30,30.0,24.4,3,0,2,1,Safe,Conditions are safe for swimming
1.38,1.39,30.8,33.2,35,1.6,25.3,27.400000000000002,82,2,34.5,28.8,8,1,2,1,Moderate,Use caution – moderate flow rates in effect
1.35,0.12,30.9,35.0,15,2.2,22.5,25.0,88,88,38.2,32.6,1,1,3,1,Safe,Conditions are safe for swimming
1.89,1.95,33.7,35.0,30,6.1,15.8,16.8,90,34,36.9,30.2,5,0,0,0,Danger,Swimming not advised due to weather conditions
3.32,1.83,29.1,33.0,55,2.0,8.2,13.0,87,38,35.5,30.0,10,0,4,0,Danger,Swimming not advised due to weather conditions
0.56,1.01,24.7,26.9,38,6.3,2.4,5.699999999999999,81,57,29.299999999999997,22.6,9,0,4,1,Moderate,Conditions are safe for swimming
1.95,1.58,30.3,34.8,40,5.4,33.3,40.599999999999994,69,79,38.3,29.3,3,1,1,0,Moderate,Swimming not advised due to weather conditions
1.04,0.71,32.8,34.8,64,2.9,20.5,28.7,71,13,36.3,29.0,6,1,0,0,Danger,Do not swim – high turbidity detected
2.48,1.51,30.8,33.3,20,7.7,0.6,5.3999999999999995,63,18,36.3,30.0,2,1,1,0,Moderate,Swimming not advised due to weather conditions
3.68,1.98,29.5,34.4,29,2.1,3.8,6.4,95,50,36.5,30.1,5,0,1,0,Danger,Swimming not advised due to weather conditions
3.66,0.35,24.3,27.400000000000002,26,2.6,30.6,34.800000000000004,69,5,29.6,22.6,5,0,1,0,Moderate,Swimming not advised due to weather conditions
3.63,0.8,23.4,26.799999999999997,8,0.5,33.0,41.0,94,73,30.299999999999997,24.3,10,0,1,0,Moderate,Swimming not advised due to weather conditions
2.47,1.47,33.1,33.6,58,0.3,24.0,28.4,60,67,36.2,30.8,2,0,2,0,Moderate,Swimming not advised due to weather conditions
4.14,1.97,22.8,23.5,29,10.1,10.3,10.3,88,9,24.7,20.9,6,0,3,0,Danger,Swimming not advised due to weather conditions
2.58,0.79,32.2,34.2,41,0.6,8.1,11.6,67,87,36.5,29.4,10,1,0,0,Moderate,Swimming not advised due to weather conditions
2.13,1.88,25.3,28.6,68,14.7,16.4,25.099999999999998,79,6,31.6,26.5,0,1,1,0,Danger,Do not swim – high turbidity detected
2.75,0.7,24.1,27.8,62,8.2,5.7,8.2,74,64,28.5,23.5,10,0,2,0,Danger,Do not swim – high turbidity detected
2.19,0.11,24.4,27.0,36,1.5,31.8,32.8,81,17,27.0,23.7,7,1,2,0,Moderate,Swimming not advised due to weather conditions
2.31,1.4,25.0,28.3,7,12.2,27.9,37.099999999999994,89,17,29.1,25.3,9,1,0,1,Moderate,Use caution – moderate flow rates in effect
4.42,1.27,31.1,31.5,35,3.2,31.6,31.900000000000002,78,62,33.9,27.1,4,1,3,0,Moderate,Swimming not advised due to weather conditions
0.75,1.65,26.9,27.599999999999998,52,0.9,1.2,2.5999999999999996,92,33,28.9,21.7,2,0,3,0,Moderate,Swimming not advised due to weather conditions
3.69,0.34,32.6,36.0,16,3.6,33.9,40.8,87,87,36.8,30.9,9,0,4,0,Moderate,Swimming not advised due to weather conditions
3.29,0.49,20.3,22.7,66,6.2,7.5,7.9,81,37,26.7,17.7,2,0,2,0,Danger,Do not swim – high turbidity detected
4.44,1.32,32.0,36.7,7,10.1,26.1,34.7,86,51,37.2,31.9,7,0,1,0,Moderate,Swimming not advised due to weather conditions
0.76,1.67,21.8,26.3,44,3.1,26.1,32.300000000000004,73,41,29.400000000000002,22.5,7,1,1,0,Moderate,Swimming not advised due to weather conditions
2.35,1.59,31.5,34.3,37,7.0,28.4,28.7,66,33,36.9,29.0,10,1,3,0,Moderate,Swimming not advised due to weather conditions
2.69,0.47,24.4,25.799999999999997,57,3.2,18.5,28.5,83,88,27.199999999999996,23.8,4,0,2,0,Moderate,Swimming not advised due to weather conditions
3.1,1.94,32.1,34.300000000000004,55,0.8,15.3,19.3,74,81,36.6,30.7,9,0,0,0,Danger,Swimming not advised due to weather conditions
2.8,0.9,27.2,28.099999999999998,16,8.9,19.7,26.4,87,63,29.299999999999997,24.2,6,0,0,1,Safe,Conditions are safe for swimming
4.34,1.46,31.0,34.5,44,3.0,30.0,39.6,85,13,36.3,31.7,6,0,0,0,Moderate,Swimming not advised due to weather conditions
2.54,0.82,26.3,31.200000000000003,51,7.4,26.6,36.2,67,79,34.2,27.7,3,1,2,0,Moderate,Swimming not advised due to weather conditions
4.13,0.9,31.0,32.3,9,0.0,30.5,30.8,70,52,32.599999999999994,26.9,7,1,0,0,Moderate,Swimming not advised due to weather conditions
2.3,0.14,29.0,31.1,66,6.9,1.9,7.300000000000001,92,45,35.0,27.9,0,1,0,0,Danger,Do not swim – high turbidity detected
4.09,1.31,30.2,34.8,60,0.8,22.5,26.3,92,15,36.099999999999994,29.0,7,0,1,0,Moderate,Swimming not advised due to weather conditions
3.05,1.91,21.4,22.9,51,1.7,0.5,2.7,77,15,24.7,20.2,7,0,2,0,Danger,Swimming not advised due to weather conditions
0.84,1.34,29.2,34.0,49,1.4,32.5,41.8,72,90,37.1,31.6,4,0,0,0,Moderate,Swimming not advised due to weather conditions
1.22,1.64,21.9,24.2,31,1.7,11.7,16.0,92,6,24.3,18.7,2,0,2,0,Moderate,Swimming not advised due to weather conditions
4.21,1.36,29.7,33.6,21,4.5,32.1,35.0,80,50,36.2,28.7,9,0,1,0,Moderate,Swimming not advised due to weather conditions
1.51,1.92,32.9,35.199999999999996,55,3.4,27.8,34.4,66,25,37.199999999999996,30.4,10,1,1,0,Danger,Swimming not advised due to weather conditions
2.99,1.94,21.3,23.3,47,7.7,18.9,22.099999999999998,73,67,27.1,18.4,0,1,3,0,Danger,Swimming not advised due to weather conditions
1.01,1.73,28.3,30.0,56,8.1,29.6,30.8,74,92,30.4,25.4,4,0,1,0,Moderate,Swimming not advised due to weather conditions
3.22,0.23,28.3,32.2,57,2.7,33.8,40.599999999999994,66,41,34.2,28.9,8,1,1,0,Moderate,Swimming not advised due to weather conditions
2.05,0.65,23.8,28.1,25,1.6,11.5,18.1,68,83,29.0,25.5,2,0,0,1,Safe,Conditions are safe for swimming
0.57,1.63,21.9,25.799999999999997,19,5.6,29.7,29.8,63,87,29.4,20.8,10,0,1,0,Moderate,Swimming not advised due to weather conditions
1.89,1.09,29.2,31.3,35,7.0,28.8,37.6,84,63,33.8,29.0,7,0,0,1,Moderate,Conditions are safe for swimming
1.98,0.73,25.9,28.799999999999997,23,1.3,33.3,42.9,86,28,28.9,26.2,0,1,0,0,Moderate,Swimming not advised due to weather conditions
2.51,1.71,20.3,23.3,64,1.5,15.1,19.8,81,92,23.400000000000002,19.7,2,0,1,0,Danger,Do not swim – high turbidity detected
4.29,1.06,32.4,34.199999999999996,28,2.8,9.6,12.3,93,36,37.9,29.8,9,1,2,0,Moderate,Swimming not advised due to weather conditions
3.57,1.93,27.0,27.6,29,3.0,18.8,20.8,75,9,31.1,23.9,5,0,0,0,Danger,Swimming not advised due to weather conditions
2.49,1.15,27.8,31.3,19,5.3,0.9,1.5,85,9,33.3,27.1,2,0,0,1,Safe,Conditions are safe for swimming
2.5,1.23,22.1,24.1,24,34.1,34.6,43.400000000000006,76,53,26.8,20.4,5,1,1,0,Moderate,Recent heavy rain – unsafe swimming conditions
2.92,1.1,20.3,24.3,6,0.1,18.2,24.299999999999997,62,70,26.7,20.4,2,0,3,1,Safe,Conditions are safe for swimming
3.81,0.71,23.3,24.6,41,11.8,30.2,36.9,99,97,26.6,19.7,4,0,3,0,Moderate,Swimming not advised due to weather conditions
3.88,1.1,29.7,34.1,40,1.9,26.4,28.599999999999998,92,29,37.6,29.2,8,0,0,0,Moderate,Swimming not advised due to weather conditions
1.92,0.64,22.5,26.2,68,19.0,9.9,14.7,61,42,26.599999999999998,21.8,2,0,0,0,Danger,Do not swim – high turbidity detected
1.43,1.49,20.4,23.5,40,0.5,4.3,5.3,61,43,24.3,20.5,10,1,3,1,Moderate,Use caution – moderate flow rates in effect
1.42,0.72,22.9,25.4,51,0.6,28.2,30.7,85,21,25.7,23.3,4,1,1,0,Moderate,Swimming not advised due to weather conditions
4.13,1.71,26.9,27.099999999999998,68,14.8,4.4,14.1,68,45,30.2,23.7,9,1,3,0,Danger,Do not swim – high turbidity detected
1.74,1.35,27.9,30.299999999999997,39,1.0,4.0,7.4,75,16,32.3,25.8,3,1,1,1,Moderate,Use caution – moderate flow rates in effect
1.05,1.06,21.8,24.2,48,1.5,16.8,26.700000000000003,67,87,25.3,21.3,8,1,0,0,Moderate,Swimming not advised due to weather conditions
3.17,1.25,21.2,21.4,48,5.3,24.8,30.700000000000003,95,6,23.7,18.0,7,1,1,0,Moderate,Swimming not advised due to weather conditions
4.37,1.44,21.9,24.0,36,2.0,13.7,16.3,71,55,26.9,20.0,6,1,1,0,Moderate,Swimming not advised due to weather conditions
2.84,1.85,20.7,23.599999999999998,38,4.1,0.3,1.1,95,17,24.299999999999997,19.6,8,1,0,0,Danger,Swimming not advised due to weather conditions
4.18,0.99,20.4,23.799999999999997,48,2.9,34.8,39.0,87,45,26.299999999999997,19.8,9,1,3,0,Moderate,Swimming not advised due to weather conditions
2.96,0.12,29.7,31.8,7,3.0,24.2,30.6,72,75,34.5,29.8,10,1,0,1,Safe,Conditions are safe for swimming
0.88,0.73,25.2,26.3,37,12.3,19.1,22.700000000000003,97,5,29.1,23.1,7,1,0,1,Moderate,Conditions are safe for swimming
3.83,1.96,26.9,26.9,13,3.5,1.8,11.200000000000001,80,54,28.2,24.3,10,1,2,0,Danger,Swimming not advised due to weather conditions
2.93,1.29,28.9,32.0,45,0.8,15.0,17.0,73,5,32.9,29.7,0,0,4,0,Moderate,Swimming not advised due to weather conditions
2.92,1.5,21.5,25.8,63,4.8,29.0,30.6,82,13,26.5,23.3,10,1,1,0,Danger,Do not swim – high turbidity detected
3.41,0.3,22.9,23.599999999999998,56,0.5,31.3,35.2,93,78,27.499999999999996,21.1,5,0,1,0,Moderate,Swimming not advised due to weather conditions
3.96,1.58,33.0,34.2,66,8.7,0.2,5.8,96,67,34.300000000000004,30.0,1,1,3,0,Danger,Do not swim – high turbidity detected
1.56,1.09,26.3,26.400000000000002,29,7.5,28.1,33.4,97,21,26.700000000000003,23.9,0,1,0,1,Safe,Conditions are safe for swimming
2.22,1.15,24.6,28.200000000000003,11,2.3,9.2,16.799999999999997,75,73,30.400000000000002,26.2,2,1,2,1,Safe,Conditions are safe for swimming
2.55,0.97,29.0,32.4,8,3.2,10.4,15.5,80,16,33.9,28.1,4,1,1,1,Safe,Conditions are safe for swimming
3.4,0.93,28.8,30.5,24,0.9,4.1,11.7,73,16,30.8,28.3,10,1,0,1,Safe,Conditions are safe for swimming
3.75,0.17,29.2,30.599999999999998,55,0.6,18.7,19.7,86,56,32.599999999999994,25.4,6,1,1,0,Moderate,Swimming not advised due to weather conditions
1.89,1.45,25.1,29.3,24,3.7,13.7,19.5,81,12,31.8,23.4,7,0,4,1,Moderate,Use caution – moderate flow rates in effect
1.53,0.97,20.4,22.4,30,3.6,28.7,34.2,73,39,24.7,16.6,1,1,0,1,Safe,Conditions are safe for swimming
1.38,0.48,32.9,37.199999999999996,68,6.8,25.8,27.6,65,65,38.3,31.5,10,0,3,0,Danger,Do not swim – high turbidity detected
1.56,1.08,21.5,24.8,28,6.8,27.4,35.0,92,12,26.2,20.9,1,0,2,1,Safe,Conditions are safe for swimming
1.82,0.36,25.6,30.5,25,2.4,1.2,2.2,69,23,34.0,28.0,3,1,3,1,Safe,Conditions are safe for swimming
3.76,1.09,30.8,33.4,43,6.3,4.7,7.6,76,64,35.1,29.4,6,1,1,0,Moderate,Swimming not advised due to weather conditions
2.66,0.98,24.6,27.0,66,2.6,22.5,28.0,61,93,28.7,21.5,0,1,4,0,Danger,Do not swim – high turbidity detected
2.16,1.24,29.9,34.699999999999996,21,3.8,24.1,30.900000000000002,69,45,36.99999999999999,29.5,6,1,2,1,Moderate,Use caution – moderate flow rates in effect
1.94,1.88,27.5,30.5,25,6.6,14.4,18.0,96,1,32.7,26.3,1,1,3,0,Danger,Swimming not advised due to weather conditions
3.06,0.69,29.2,30.3,53,1.4,19.5,20.6,73,18,31.6,27.4,2,0,0,0,Moderate,Swimming not advised due to weather conditions
2.64,0.76,21.8,23.1,9,0.2,27.0,33.2,79,2,25.3,18.7,7,0,0,1,Safe,Conditions are safe for swimming
2.22,0.87,21.6,25.0,38,3.1,34.7,37.0,72,0,28.3,19.4,3,0,3,0,Moderate,Swimming not advised due to weather conditions
3.74,1.69,21.3,25.0,56,0.8,17.7,21.799999999999997,74,70,25.5,19.5,2,0,0,0,Moderate,Swimming not advised due to weather conditions
2.5,1.41,31.1,34.0,14,14.2,2.3,6.3,91,74,35.3,29.9,2,1,3,1,Moderate,Use caution – moderate flow rates in effect
1.01,0.28,28.2,30.9,60,8.7,15.8,20.8,70,69,32.699999999999996,27.9,8,1,0,0,Moderate,Swimming not advised due to weather conditions
3.53,0.52,20.8,24.8,44,0.1,3.5,8.5,80,12,28.2,20.7,4,1,3,0,Moderate,Swimming not advised due to weather conditions
2.46,0.96,22.8,24.3,64,5.0,8.7,11.7,89,89,25.3,21.6,8,1,0,0,Danger,Do not swim – high turbidity detected
2.32,1.06,29.6,32.800000000000004,21,0.2,10.4,13.2,73,49,34.00000000000001,28.7,6,1,2,1,Safe,Conditions are safe for swimming
1.84,0.65,27.6,27.700000000000003,42,8.7,28.6,37.900000000000006,95,28,30.1,22.4,9,0,0,0,Moderate,Swimming not advised due to weather conditions
2.55,1.14,27.5,30.3,61,5.0,0.6,6.0,71,99,30.400000000000002,25.1,4,0,1,0,Danger,Do not swim – high turbidity detected
0.76,0.44,30.7,33.2,26,0.9,12.3,14.9,97,95,36.0,29.7,3,1,0,1,Safe,Conditions are safe for swimming
3.72,0.8,29.1,32.7,22,4.8,17.5,27.4,62,90,33.0,26.8,2,0,0,0,Moderate,Swimming not advised due to weather conditions
4.12,0.75,25.3,29.8,33,0.7,12.9,20.1,65,1,32.6,26.4,7,0,3,0,Moderate,Swimming not advised due to weather conditions
2.39,0.83,23.5,26.5,5,2.0,13.9,18.0,70,89,27.4,21.2,9,1,2,1,Safe,Conditions are safe for swimming
2.55,1.21,22.5,26.2,46,3.7,29.1,33.300000000000004,83,23,27.3,22.2,1,1,0,0,Moderate,Swimming not advised due to weather conditions
2.96,0.94,28.9,33.199999999999996,12,3.4,19.7,26.2,86,81,33.4,31.1,2,0,4,1,Safe,Conditions are safe for swimming
3.36,1.27,20.7,25.1,14,2.1,2.5,8.3,90,86,25.5,20.6,6,0,2,1,Moderate,Use caution – moderate flow rates in effect
2.66,0.35,27.4,29.4,7,1.7,19.6,22.6,69,48,31.0,26.5,4,1,0,1,Safe,Conditions are safe for swimming
2.53,0.4,29.4,33.199999999999996,11,3.2,2.5,8.5,75,93,35.3,29.1,4,1,1,1,Safe,Conditions are safe for swimming
2.83,0.86,33.3,37.199999999999996,63,4.9,19.6,20.200000000000003,64,81,40.9,33.8,8,0,4,0,Danger,Do not swim – high turbidity detected
1.55,1.19,29.8,30.6,58,6.3,6.0,7.0,73,47,32.1,26.7,8,1,2,0,Moderate,Swimming not advised due to weather conditions
1.79,0.71,26.3,29.400000000000002,26,2.9,12.4,13.1,69,24,32.7,26.2,0,0,0,1,Safe,Conditions are safe for swimming
3.15,0.95,26.3,28.6,13,6.3,25.3,28.1,82,15,30.5,23.8,0,0,1,1,Safe,Conditions are safe for swimming
2.88,1.33,25.5,25.9,49,5.8,23.5,25.1,68,76,28.9,23.5,0,1,0,0,Moderate,Swimming not advised due to weather conditions
0.9,0.79,27.0,27.2,49,1.0,22.6,27.200000000000003,98,1,27.5,23.3,7,0,0,0,Moderate,Swimming not advised due to weather conditions
4.3,1.96,27.6,32.4,19,0.5,21.3,24.2,96,43,34.6,28.3,1,0,3,0,Danger,Swimming not advised due to weather conditions
1.37,0.56,29.0,30.4,66,1.5,17.2,26.9,86,52,31.9,26.5,1,0,1,0,Danger,Do not swim – high turbidity detected
3.42,1.93,22.2,23.3,52,0.1,21.1,27.8,68,47,25.7,20.6,6,0,2,0,Danger,Swimming not advised due to weather conditions
1.14,0.18,25.5,27.6,44,0.5,24.6,28.0,89,65,28.6,23.0,3,1,1,0,Moderate,Swimming not advised due to weather conditions
3.65,1.78,31.7,34.6,16,3.8,13.3,16.7,92,25,38.2,30.6,10,0,1,0,Moderate,Swimming not advised due to weather conditions
0.91,0.22,20.7,22.599999999999998,26,6.2,5.5,8.0,94,57,26.4,19.0,2,0,0,1,Safe,Conditions are safe for swimming
1.11,0.9,21.0,23.6,26,7.3,23.1,27.6,65,17,25.200000000000003,20.5,9,0,1,1,Safe,Conditions are safe for swimming
1.47,0.86,20.3,24.2,38,3.4,12.5,20.8,63,50,25.2,21.6,7,0,1,1,Moderate,Conditions are safe for swimming
2.12,0.95,33.6,37.9,66,1.7,5.8,15.0,80,93,38.199999999999996,34.3,4,0,1,0,Danger,Do not swim – high turbidity detected
3.71,0.91,23.3,28.3,23,9.3,24.1,27.0,82,73,29.1,22.6,9,0,3,0,Moderate,Swimming not advised due to weather conditions
3.67,0.47,29.4,29.9,27,2.4,23.5,31.3,88,6,31.2,25.8,0,1,4,0,Moderate,Swimming not advised due to weather conditions
2.41,1.43,32.9,34.8,57,1.1,22.5,30.7,80,72,35.8,31.7,8,1,1,0,Moderate,Swimming not advised due to weather conditions
3.48,0.19,23.1,26.6,30,2.8,14.9,16.3,89,26,28.6,23.3,6,0,0,1,Safe,Conditions are safe for swimming
1.75,1.66,27.8,30.1,51,2.4,29.2,38.9,73,66,31.700000000000003,24.7,4,1,1,0,Moderate,Swimming not advised due to weather conditions
1.42,1.51,27.4,31.4,37,1.1,17.7,24.4,86,13,32.1,29.4,0,1,1,0,Moderate,Swimming not advised due to weather conditions
2.72,0.46,32.0,33.3,62,3.3,17.5,19.7,95,70,34.0,28.4,9,1,2,0,Danger,Do not swim – high turbidity detected
1.54,0.41,24.7,27.5,30,1.0,4.4,5.800000000000001,62,62,29.4,22.4,5,0,2,1,Safe,Conditions are safe for swimming
3.25,0.13,24.4,27.599999999999998,42,0.2,29.8,36.6,75,62,30.4,22.4,8,0,3,0,Moderate,Swimming not advised due to weather conditions
3.09,0.75,30.9,33.8,66,23.9,6.9,12.7,68,58,34.4,27.9,8,0,3,0,Danger,Do not swim – high turbidity detected
1.36,1.3,30.7,35.6,38,1.0,14.7,22.6,90,81,37.800000000000004,29.6,4,1,2,1,Moderate,Use caution – moderate flow rates in effect
1.96,0.85,29.7,34.4,54,7.3,3.1,5.2,91,0,34.5,31.4,1,1,0,0,Moderate,Swimming not advised due to weather conditions
2.56,1.19,33.0,36.2,67,0.7,8.3,16.1,83,3,38.1,33.0,8,1,1,0,Danger,Do not swim – high turbidity detected
1.53,1.23,20.2,21.5,18,0.2,2.9,5.8,96,86,24.6,19.4,9,1,0,1,Moderate,Use caution – moderate flow rates in effect
3.09,1.47,32.1,34.5,23,19.6,30.9,36.6,75,64,37.1,30.9,6,1,0,0,Moderate,Swimming not advised due to weather conditions
4.48,0.33,20.2,24.7,68,8.3,30.1,40.0,71,59,26.3,19.3,6,0,0,0,Danger,Do not swim – high turbidity detected
0.67,1.82,27.4,31.099999999999998,50,9.9,16.8,17.6,67,69,32.699999999999996,27.6,8,1,3,0,Danger,Swimming not advised due to weather conditions
3.27,0.11,26.0,27.0,17,1.0,10.0,15.2,78,37,27.8,22.6,6,0,1,1,Safe,Conditions are safe for swimming
3.61,1.5,28.0,32.1,52,0.3,23.6,32.5,98,62,34.300000000000004,29.2,7,1,3,0,Moderate,Swimming not advised due to weather conditions
3.49,1.61,33.6,36.5,30,8.9,1.5,1.7,73,50,38.1,30.8,5,0,3,0,Moderate,Swimming not advised due to weather conditions
0.5,0.42,20.4,22.0,21,0.7,26.4,31.099999999999998,93,77,22.5,19.2,10,0,1,1,Safe,Conditions are safe for swimming
1.61,1.75,28.5,31.6,62,1.3,20.3,26.8,60,40,34.7,28.4,0,0,4,0,Danger,Do not swim – high turbidity detected
4.09,1.91,25.4,29.299999999999997,49,0.4,28.8,35.6,71,92,29.599999999999998,24.0,7,1,0,0,Danger,Swimming not advised due to weather conditions
1.82,0.61,27.2,29.4,30,3.8,12.4,20.4,79,74,32.4,24.4,4,0,0,1,Safe,Conditions are safe for swimming
2.85,1.18,26.8,29.5,42,2.3,25.8,31.8,61,60,30.7,26.2,9,0,3,0,Moderate,Swimming not advised due to weather conditions
4.23,1.53,31.8,34.2,38,8.9,33.3,39.599999999999994,63,23,36.6,31.0,6,0,3,0,Moderate,Swimming not advised due to weather conditions
2.73,0.72,24.1,24.3,50,0.4,20.4,29.9,88,69,24.8,18.9,7,0,3,0,Moderate,Swimming not advised due to weather conditions
2.09,0.51,25.2,26.9,41,12.3,26.3,35.6,68,80,28.4,24.7,8,0,2,0,Moderate,Swimming not advised due to weather conditions
2.89,1.03,20.5,23.6,60,1.4,3.5,6.1,85,90,23.700000000000003,18.0,7,0,2,0,Moderate,Swimming not advised due to weather conditions
1.11,1.83,32.5,35.8,26,1.6,17.7,27.5,61,96,39.599999999999994,33.0,4,0,2,0,Danger,Swimming not advised due to weather conditions
3.97,1.09,33.9,34.0,50,4.1,26.7,32.9,67,34,34.1,29.4,8,1,3,0,Moderate,Swimming not advised due to weather conditions
3.3,0.98,27.2,27.9,58,3.7,11.1,13.7,67,90,28.5,23.3,5,1,2,0,Moderate,Swimming not advised due to weather conditions
2.51,1.8,33.1,37.1,58,0.5,11.8,13.100000000000001,98,99,39.6,32.8,0,1,1,0,Moderate,Swimming not advised due to weather conditions
2.73,1.35,27.0,27.2,10,6.3,14.6,22.2,76,79,28.099999999999998,24.6,8,0,3,1,Moderate,Use caution – moderate flow rates in effect
2.03,1.22,30.1,31.3,27,4.8,34.3,37.699999999999996,79,85,32.7,27.1,2,0,2,0,Moderate,Swimming not advised due to weather conditions
2.35,1.16,24.0,24.1,43,5.5,26.1,35.3,80,39,24.1,18.1,6,1,2,0,Moderate,Swimming not advised due to weather conditions
0.79,1.66,26.9,31.099999999999998,32,2.9,7.0,8.1,95,40,31.299999999999997,29.0,7,1,2,0,Moderate,Swimming not advised due to weather conditions
0.76,0.68,24.0,28.6,48,2.3,2.5,11.4,86,24,32.0,24.7,6,0,1,0,Moderate,Swimming not advised due to weather conditions
2.48,1.03,27.5,28.8,20,2.8,4.6,9.2,88,81,30.7,25.2,10,1,0,1,Safe,Conditions are safe for swimming
2.17,0.75,27.0,29.3,55,0.3,26.7,31.0,99,37,32.2,24.6,6,1,1,0,Moderate,Swimming not advised due to weather conditions
2.0,1.32,26.9,31.099999999999998,40,0.1,14.8,16.7,80,64,31.2,25.5,4,0,2,1,Moderate,Use caution – moderate flow rates in effect
